datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
12-01-2026 12:20,25614.85,0.15144,0.1425197273492813,0.1381,0.1318395733833313,0.12816,0.12403,0.12111,0.11765,0.11484,0.11474,0.11538,0.11798079311847687,0.11973,0.186,0.17815,0.17464,0.16816,0.16208,0.15542,0.14624936878681183,0.14266,0.136,0.12794527411460876,0.12488,0.11939,0.11495,0.10970781743526459
12-01-2026 12:25,25653.4,0.13468171656131744,0.12728,0.12805,0.12478,0.12093,0.11774,0.11503,0.11288,0.11104,0.11111,0.1123591810464859,0.11325,0.11604,0.18872,0.18389,0.17771,0.17116,0.16556,0.15827,0.15227,0.14636,0.14013,0.1342,0.12622597813606262,0.12448,0.12027,0.11551
12-01-2026 12:30,25668.1,0.154,0.14368,0.13897,0.13267575204372406,0.12916,0.12420611083507538,0.1213,0.11878,0.11624,0.11566,0.1161,0.11709,0.1192912757396698,0.18649838864803314,0.18248,0.17816,0.17214,0.16583,0.15888,0.1533,0.14792,0.1408,0.13493,0.1262187361717224,0.12146458029747009,0.12038,0.11487
12-01-2026 12:35,25690.5,0.13488,0.12381,0.12445,0.12024,0.11698,0.11468,0.11213,0.11118,0.10965,0.11016,0.11162674427032471,0.11232,0.11471,0.19113,0.18537,0.18081,0.17518,0.16841,0.159100741147995,0.15617,0.15057,0.1411014348268509,0.13864,0.13428,0.12534365057945251,0.12421,0.11757037043571472
12-01-2026 12:40,25684.35,0.15507,0.14645449817180634,0.14347,0.13634054362773895,0.13275,0.12895,0.12453,0.12115,0.11829,0.11485747992992401,0.11716,0.11832,0.11999,0.18826,0.1849,0.17793,0.17149,0.1654,0.15825219452381134,0.1505843698978424,0.14213401079177856,0.13995,0.13419,0.12962,0.12398,0.11795791238546371,0.114
12-01-2026 12:45,25727.5,0.13318,0.12902528047561646,0.12466,0.11945,0.11652,0.1139661967754364,0.11262907832860947,0.10981,0.10914,0.10949237644672394,0.10977,0.11293131858110428,0.11342,0.1931,0.18998,0.18359,0.17732,0.1711,0.16147328913211823,0.15835,0.1489315629005432,0.14586,0.1398,0.13247191905975342,0.13039,0.1227756217122078,0.12103
12-01-2026 12:50,25724.55,0.14204,0.13683192431926727,0.13291,0.1285,0.12508,0.12156,0.11749405413866043,0.11654,0.11427,0.11384,0.11403,0.11481,0.11638,0.19309,0.18835,0.18208,0.17651,0.16953,0.16277,0.15723,0.14831414818763733,0.14472,0.13859,0.13453,0.12962,0.1253,0.12029
12-01-2026 12:55,25715.5,0.14309,0.13735,0.13070373237133026,0.12356,0.12039,0.11681,0.11462,0.11180530488491058,0.11139,0.11060788482427597,0.11148,0.11248,0.11441,0.19219,0.18729,0.18184,0.17548,0.16905,0.16237,0.15666,0.1499740183353424,0.14252068102359772,0.1355086714029312,0.1341,0.12879,0.1224597692489624,0.11933
12-01-2026 13:00,25692.65,0.13268,0.13424,0.13095,0.12656474113464355,0.12484,0.12196,0.11816,0.11592,0.11277918517589569,0.11292,0.11278064548969269,0.11399,0.11535084247589111,0.19101,0.18652,0.18014,0.17417,0.16611944139003754,0.16101,0.15571,0.14727802574634552,0.14193499088287354,0.13751,0.1327,0.1277,0.12285,0.11824
12-01-2026 13:05,25702.65,0.14577,0.14039848744869232,0.13579,0.1298205852508545,0.12591,0.12264,0.11964,0.11692,0.11455,0.11356,0.11369,0.1149119958281517,0.11663,0.19162,0.18521016836166382,0.1805,0.17474,0.16651229560375214,0.16178,0.15598,0.14756114780902863,0.14297,0.13744,0.13288,0.12574535608291626,0.12314,0.11809
12-01-2026 13:10,25710.85,0.14323,0.13453,0.12998,0.128,0.12374,0.1201,0.117,0.11471,0.11137,0.11141,0.1113,0.11336536705493927,0.11484,0.19088,0.18534,0.18005,0.17456,0.1683,0.16214,0.15586,0.15028,0.14341,0.1362920105457306,0.13145573437213898,0.12799,0.12361,0.11846
12-01-2026 13:15,25725.15,0.12758,0.12543,0.1204,0.11830677837133408,0.1132,0.11159,0.10989680141210556,0.10805,0.10819762945175171,0.10713,0.10893289744853973,0.11058461666107178,0.111,0.19006699323654175,0.18479,0.18073,0.17517,0.16885,0.16266,0.15748,0.15001998841762543,0.1453,0.13692496716976166,0.1333271861076355,0.12999,0.12639,0.12006427347660065
12-01-2026 13:20,25697.4,0.13921529054641724,0.13529,0.13031,0.12570901215076447,0.1224,0.11874,0.11536,0.11443,0.11137,0.11033910512924194,0.11101,0.11313,0.11420700699090958,0.18904,0.18412,0.17899,0.17303,0.1652597039937973,0.1605219841003418,0.15545,0.15004,0.1433,0.13781,0.13305,0.12716,0.12188290059566498,0.11772
12-01-2026 13:25,25704.15,0.12732,0.12404,0.11901,0.11820034682750702,0.11413,0.11166,0.11001388728618622,0.10819,0.10714,0.10751,0.10825,0.11055813729763031,0.11181644350290298,0.18916,0.18468,0.17939,0.17361,0.16806,0.1609826385974884,0.1565,0.1481609046459198,0.14418578147888184,0.13946,0.1327185481786728,0.12991,0.1254,0.12063
12-01-2026 13:30,25707.95,0.16035,0.1481754183769226,0.14463,0.13908614218235016,0.13011407852172852,0.12470822036266327,0.12301,0.11901,0.11597,0.11518,0.1148,0.11578,0.11723,0.18884,0.18298658728599548,0.17838,0.17289,0.16635,0.16048,0.1530735343694687,0.1485,0.14168,0.13599,0.1292574256658554,0.12577734887599945,0.12086,0.11713865399360657
12-01-2026 13:35,25747.0,0.12697,0.13005,0.12265,0.12142796814441681,0.11748506128787994,0.11525,0.11212,0.10947806388139725,0.10874,0.10825,0.10898,0.11004,0.11183,0.19147,0.18757,0.18138,0.17551,0.16951,0.16335,0.15791,0.15185,0.14597,0.13886287808418274,0.13462,0.12764449417591095,0.12485,0.12001
12-01-2026 13:40,25745.1,0.13765479624271393,0.1348,0.12571845948696136,0.11842,0.1158,0.11363,0.11035,0.10893,0.10702404379844666,0.10724090039730072,0.10789,0.10922,0.1109,0.19178,0.1849696934223175,0.17895612120628357,0.17327439785003662,0.16951,0.16359,0.15776,0.1521,0.14563,0.13943,0.13242287933826447,0.1278768628835678,0.12541,0.12045
12-01-2026 13:45,25739.05,0.14182,0.13243,0.1274,0.12355,0.11938,0.11529,0.11248,0.11011,0.10768,0.10761,0.10793,0.10927,0.11099,0.18924053013324738,0.18511028587818146,0.18113,0.17536,0.16902,0.16257,0.15702,0.15116,0.14302530884742737,0.13813,0.13379,0.1287,0.12433,0.11918877065181732
12-01-2026 13:50,25735.6,0.1323261857032776,0.1312548667192459,0.12880299985408783,0.12561,0.12169,0.11822,0.11384,0.1118,0.10937,0.10822390764951706,0.10914,0.11039,0.11193,0.19298,0.18672,0.18206,0.17617,0.16768349707126617,0.16319,0.15763,0.15127,0.14468,0.13839,0.13388,0.12816,0.12364,0.11821
12-01-2026 13:55,25743.25,0.13752,0.12317,0.1274,0.12181,0.11763,0.11525,0.11133,0.10985,0.10735476016998291,0.10716,0.1077,0.10975704342126846,0.11096,0.19026455283164978,0.18885,0.17970578372478485,0.1753789186477661,0.17081,0.16449,0.15855,0.15269,0.14559,0.13902108371257782,0.13473,0.12753187119960785,0.12508,0.11957
12-01-2026 14:00,25734.9,0.13141,0.12459,0.12340366840362549,0.12034,0.11620034277439117,0.11403729766607285,0.11059,0.10946,0.10718,0.10723,0.1069817990064621,0.1090208888053894,0.11075,0.19338,0.18746,0.1796897053718567,0.1766,0.17053,0.16404,0.15801990032196045,0.15030772984027863,0.14244885742664337,0.13956,0.13488,0.12952,0.12346146255731583,0.11936
12-01-2026 14:05,25732.75,0.13756,0.13142,0.12339,0.12785,0.12267,0.11871,0.11333286762237549,0.11212,0.10958,0.1081303209066391,0.10908,0.10920961946249008,0.11018280684947968,0.19324,0.18731,0.18188,0.17644,0.16982,0.16312,0.15647757053375244,0.15116,0.14402718842029572,0.1384,0.13157731294631958,0.12785,0.12289,0.11768
12-01-2026 14:10,25739.35,0.13219696283340454,0.13049,0.12053,0.11883038282394409,0.11324,0.11198,0.10906,0.10643,0.10546,0.10522,0.10593,0.10860810428857803,0.10964,0.19315,0.18786,0.18327,0.17447799444198608,0.17067,0.16446,0.15848,0.15258,0.14517168700695038,0.13985,0.13307815790176392,0.12965,0.12533,0.11911
12-01-2026 14:15,25729.15,0.13958,0.13351,0.12656,0.1222,0.11842,0.11527,0.11077921092510223,0.10986,0.10763,0.10776,0.1082,0.10965,0.11154,0.19299,0.1865,0.18163,0.17280279099941254,0.16854052245616913,0.16309,0.15715,0.15097,0.14479,0.13865,0.13344,0.12652693688869476,0.12363,0.11826
12-01-2026 14:20,25736.35,0.1469542235136032,0.14464,0.13888,0.13311,0.1279,0.12152644246816635,0.11872,0.11572,0.11222,0.10913931578397751,0.11128,0.11182,0.11200235784053802,0.19212,0.1869,0.18105,0.17619,0.1699,0.16246,0.15742021799087524,0.14914751052856445,0.1405000239610672,0.13731,0.1324,0.12651,0.12129483371973038,0.11595
12-01-2026 14:25,25762.75,0.13676,0.13189,0.12698,0.12283,0.11747,0.11438,0.11065,0.10897,0.1065,0.10599,0.10673397779464722,0.10746,0.10911346971988678,0.19377,0.18676137924194336,0.1825,0.17716,0.16888515651226044,0.16475,0.15889,0.15028086304664612,0.14473651349544525,0.14034,0.13525,0.12988,0.12539,0.1197
12-01-2026 14:30,25753.1,0.12595662474632263,0.11977,0.11613,0.11389,0.11126,0.1092221736907959,0.10683,0.10553,0.10422,0.10411757230758667,0.10536,0.10669,0.10846,0.19326,0.1867658793926239,0.18279,0.17731,0.1689092516899109,0.16471,0.15875,0.15268,0.14634,0.14043,0.13567,0.13022,0.1255,0.12037
12-01-2026 14:35,25716.7,0.15174,0.14512,0.13909,0.13307,0.12727,0.12346,0.11932,0.11281663924455643,0.11011464893817902,0.11126,0.11126,0.11031170934438705,0.11054129898548126,0.19086,0.18502,0.17934,0.17431,0.16802,0.16121,0.15532,0.1478946954011917,0.1426,0.13638,0.13169,0.12575,0.12104,0.11684359610080719
12-01-2026 14:40,25749.0,0.14146,0.13384930789470673,0.12715,0.12317,0.11875736713409424,0.11552,0.11292,0.11058,0.10795,0.10775,0.10821,0.10902692377567291,0.11043,0.19276,0.18761,0.18249,0.17437870800495148,0.1702,0.1629277765750885,0.15785,0.15013949573040009,0.14553,0.13957,0.13458,0.12875,0.12421,0.11893217265605927
12-01-2026 14:45,25763.85,0.13183,0.12915945053100586,0.12209,0.11995312571525574,0.11506,0.11314,0.11013,0.10793,0.10527203977108002,0.10553010553121567,0.10592,0.10718,0.10856123268604279,0.19416,0.18743,0.1803155541419983,0.17764,0.17176,0.16465,0.15882,0.15287,0.14465385675430298,0.14051,0.13534,0.12992,0.12363805621862411,0.11968
12-01-2026 14:50,25774.05,0.14353,0.13758,0.13082,0.12617,0.12064344435930252,0.11819,0.11434,0.11136,0.10794,0.10689,0.10617858171463013,0.10721127688884735,0.10916,0.19388,0.18866,0.18019255995750427,0.17722,0.1706,0.16408,0.15634319186210632,0.15221,0.14529,0.13945,0.13232430815696716,0.12857,0.12345,0.11891144514083862
12-01-2026 14:55,25796.15,0.14247,0.13767,0.13126,0.1254,0.12008,0.11677,0.11369,0.11074,0.10782,0.10635025799274445,0.10694,0.10774,0.10875,0.19471,0.189,0.18312,0.17722,0.17063,0.16324612498283386,0.15838,0.1513201743364334,0.14561,0.1388031244277954,0.13418,0.12796571850776672,0.12416,0.11977888643741608
12-01-2026 15:00,25785.15,0.13593,0.13388,0.12688,0.1223,0.11803,0.11433,0.11181,0.10984,0.1060735210776329,0.10578,0.10594,0.10639,0.10766,0.19157347083091736,0.18691040575504303,0.183,0.17702,0.17066,0.16250959038734436,0.1582,0.15202,0.14524,0.13772548735141754,0.13257116079330444,0.12898,0.12431,0.11883
12-01-2026 15:05,25789.75,0.1304,0.12499,0.12171,0.11729,0.11382,0.1119,0.1089,0.10631337016820908,0.10491,0.1043456420302391,0.10472,0.10536,0.10686,0.1930539906024933,0.18854,0.18376,0.17824,0.1689491868019104,0.16407807171344757,0.15899,0.15311,0.14667,0.14017,0.13508,0.12775887548923492,0.12499,0.11971
12-01-2026 15:10,25785.05,0.1309300810098648,0.12841,0.11964,0.1167,0.11322428286075592,0.11045,0.10802,0.10536493360996246,0.10326,0.103065125644207,0.10407613217830658,0.10569857805967331,0.10601,0.19482,0.18819,0.18094581365585327,0.17836,0.17144,0.16481,0.15909,0.15049627423286438,0.1446860432624817,0.13992,0.13472,0.1292,0.12462,0.11945
12-01-2026 15:15,25782.95,0.13827696442604065,0.13489,0.12683601677417755,0.12262305617332458,0.11744,0.11417,0.11137,0.10853,0.1052,0.10474,0.10481,0.10563,0.10705,0.19663,0.18743644654750824,0.1834534853696823,0.17933,0.17261,0.16587,0.16024,0.15146882832050323,0.14687,0.14062,0.13514,0.12754245102405548,0.12452,0.11877
12-01-2026 15:20,25786.05,0.13561193645000458,0.1312183141708374,0.12843,0.1228,0.11761,0.11465,0.1115,0.10893,0.10521,0.1040290966629982,0.10416170954704285,0.10526,0.1067,0.19815,0.19091,0.18787,0.17683304846286774,0.17284727096557617,0.16785,0.158131405711174,0.1529393494129181,0.14852,0.14213,0.13614,0.13,0.12370552867650986,0.11872
12-01-2026 15:25,25801.35,0.13043,0.12173,0.11983830481767654,0.11612648516893387,0.11127,0.10948790609836578,0.10605,0.10462,0.10165,0.10145,0.10137,0.10221,0.10465,0.19547,0.19534,0.18691,0.18088,0.17171157896518707,0.16707,0.16224,0.15508,0.14677156507968903,0.14221,0.13697,0.13075,0.1252,0.11944
13-01-2026 09:15,25853.0,0.10138,0.10057,0.10156,0.10402396321296692,0.103168785572052,0.09894,0.1001402884721756,0.10036958754062653,0.0992458164691925,0.09726,0.09771,0.0992,0.10094,0.19934,0.19786,0.18554098904132843,0.1824,0.17542,0.16959,0.16328,0.15746,0.15049,0.1424223631620407,0.13946,0.13333,0.12841,0.12266
13-01-2026 09:20,25825.4,0.1301,0.12038,0.11652,0.11379,0.11063,0.10853,0.10573,0.105,0.10229,0.10185,0.10238,0.10336,0.10516,0.19776761531829834,0.19459,0.18813,0.17948,0.17454,0.16867,0.16259,0.15373004972934723,0.14862512052059174,0.14263,0.1350971907377243,0.13143,0.12647,0.12052
13-01-2026 09:25,25818.35,0.07494,0.09742191433906555,0.07843,0.09730188548564911,0.08732,0.09071,0.09192,0.09345,0.09538,0.09659,0.09772,0.09926,0.10186,0.19920608401298523,0.19492,0.19107,0.18192,0.1741710901260376,0.17018,0.16318942606449127,0.16014,0.1514410823583603,0.14795,0.14055389165878296,0.13807,0.13444,0.1289
13-01-2026 09:30,25766.85,0.09386,0.10284790396690369,0.09733,0.10386613756418228,0.0985,0.10087540745735168,0.09936,0.09957,0.10013,0.09961877018213272,0.1022,0.10407,0.10676,0.19758,0.18681,0.1874,0.18077,0.17444,0.16772,0.1615,0.15401604771614075,0.14881,0.14315,0.13844,0.133,0.12898,0.12387
13-01-2026 09:35,25737.7,0.11826,0.11463665962219238,0.1101,0.11011,0.109,0.10457813739776611,0.10539793968200684,0.10605,0.10556,0.10597,0.1067,0.10811,0.11024,0.19641,0.19402,0.18334609270095825,0.17834,0.17151,0.16504,0.15939,0.15322,0.14657,0.14058,0.13586,0.13051,0.12524238228797913,0.12088
13-01-2026 09:40,25732.1,0.11498874425888062,0.11635,0.11156649142503738,0.11226,0.10942620784044266,0.1094,0.10754,0.10682,0.10605,0.10663,0.10736,0.10873,0.11101,0.19531,0.1897,0.1851,0.17854,0.17119,0.16484,0.15903,0.15272,0.14566,0.13996,0.1353,0.12993,0.12517,0.12017
13-01-2026 09:45,25766.4,0.10985,0.10211,0.10119740664958954,0.09765,0.09883,0.09904,0.09755261242389679,0.09948748350143433,0.09971,0.10075,0.10208,0.10395,0.10665,0.19529572129249573,0.18954,0.18651,0.17875,0.17198,0.16605,0.15962,0.15221504867076874,0.14721,0.14102,0.13691,0.1316,0.12743,0.12286
13-01-2026 09:50,25750.85,0.11754,0.11262,0.11364,0.10823,0.10611,0.10542,0.10416,0.10457,0.10352,0.10426,0.10378020256757736,0.10695,0.10944,0.19685,0.18955668807029724,0.1858,0.17799,0.17208,0.165,0.15952,0.15154600143432617,0.14564386010169983,0.14069,0.13566,0.13018,0.12613146007061005,0.12272346019744873
13-01-2026 09:55,25731.0,0.10362,0.10571,0.10317,0.10456,0.1028086245059967,0.10433,0.10374,0.10378,0.10435,0.10535,0.10636,0.10817,0.11081,0.19596,0.19028,0.18489,0.17746594548225403,0.1706334352493286,0.16295887529850006,0.1585,0.15331,0.14657,0.13976863026618958,0.13604,0.13094,0.1269,0.12208
13-01-2026 10:00,25714.65,0.14097,0.13349,0.13009,0.12686,0.12114,0.11849,0.11568,0.11373,0.11147,0.1113,0.10882721841335297,0.11276,0.1111680120229721,0.1931,0.18816,0.18229,0.17698,0.16799195110797882,0.16188,0.15581,0.14965,0.14249,0.13684,0.13118,0.12617,0.12153,0.11621
13-01-2026 10:05,25746.85,0.12843,0.12569,0.11961,0.1167,0.11418,0.11206,0.11025,0.10891,0.10803,0.10751,0.10817,0.10856568813323975,0.11162,0.19569,0.18741,0.180702805519104,0.1758,0.17055,0.16428,0.15821,0.15229,0.14503,0.13955,0.1327204406261444,0.12879,0.12451,0.11968
13-01-2026 10:10,25759.95,0.10494,0.10371,0.10288,0.10202,0.10091,0.10211,0.10136796534061432,0.10084,0.10178,0.10247,0.1034,0.10505,0.10788,0.19744,0.1923,0.18608,0.17620307207107544,0.17155560851097107,0.16615,0.16016,0.15255141258239746,0.1475,0.13996537029743195,0.13695,0.1312,0.12764,0.12146465480327606
13-01-2026 10:15,25754.7,0.10612,0.10838,0.10433,0.10362,0.10244,0.10284,0.10204897820949554,0.10176,0.10237,0.10308,0.10428,0.10568,0.10871,0.19659,0.19045,0.18549,0.18043,0.17189,0.16543,0.15933,0.15113353729248047,0.14641,0.14114,0.13367028534412384,0.13005822896957397,0.12656,0.12148261070251465
13-01-2026 10:20,25761.35,0.12196,0.11627766489982605,0.11421,0.10883,0.10757,0.10541462898254395,0.10509,0.1039,0.10338,0.10386,0.10477,0.10632,0.10802428424358368,0.19667,0.18843984603881836,0.18512,0.17688938975334167,0.17169,0.16546,0.15956,0.15344,0.14623,0.14073,0.1351,0.12988,0.12551,0.12025
13-01-2026 10:25,25770.15,0.14012,0.13305,0.12665,0.12195,0.11838,0.11321862787008286,0.11211,0.10968,0.10803,0.10721,0.10737,0.10855,0.11041,0.19716,0.18962687253952026,0.18548,0.17993,0.1701650470495224,0.16508,0.15866,0.15131761133670807,0.14506,0.13739056885242462,0.13348,0.12756,0.12274,0.11822143197059631
13-01-2026 10:30,25804.6,0.13282,0.1167897954583168,0.10534,0.10765,0.10653,0.10582,0.10306,0.10113371908664703,0.1011417955160141,0.10103,0.10169,0.10432641208171844,0.10556,0.19775566458702087,0.19389,0.18871,0.18195,0.17508,0.16807,0.16021490097045898,0.15564,0.1457885205745697,0.14201198518276215,0.13714,0.12931451201438904,0.12664,0.12147
13-01-2026 10:35,25783.95,0.12325,0.1098,0.10718,0.10779,0.10526,0.10288,0.10219,0.10221,0.10101985931396484,0.10214,0.10265,0.10405,0.10676,0.19594267010688782,0.19119316339492798,0.18761,0.18025,0.17383,0.16553041338920593,0.16149,0.1552,0.1466304063796997,0.14241,0.13709,0.13144,0.12532569468021393,0.12165
13-01-2026 10:40,25772.4,0.11286,0.10172,0.09986,0.10643,0.10474,0.10468,0.10303,0.10234,0.10191,0.10239,0.10301598161458969,0.10494,0.10768,0.19788,0.18925856053829193,0.18491387367248535,0.18052,0.17303,0.16664,0.15813647210597992,0.1528834104537964,0.14816,0.14168,0.1345575749874115,0.13102,0.12613,0.12107
13-01-2026 10:45,25763.45,0.11748898029327393,0.11857,0.10489,0.11266,0.10709694027900696,0.1078,0.10651,0.10655,0.10428,0.10453,0.10574,0.10617,0.10849,0.19601,0.19009120762348175,0.18463,0.17979,0.17084,0.16428,0.15841,0.15174,0.14493,0.13907,0.1341,0.12706170976161957,0.12323,0.1189
13-01-2026 10:50,25794.3,0.11933,0.11414,0.11134,0.1091059222817421,0.10533840954303741,0.10039737820625305,0.098,0.09995327889919281,0.09864,0.09876,0.09983,0.10165,0.10429,0.197,0.19049,0.18559,0.17919,0.17247,0.1662,0.15938,0.15394,0.14715,0.14127,0.13627,0.12855735421180725,0.12498494982719421,0.12139
13-01-2026 10:55,25765.7,0.12652049958705902,0.1277,0.11839,0.11653,0.11209,0.10862526297569275,0.1084,0.10623,0.10431,0.10434,0.10496,0.10565180331468582,0.10846,0.19378,0.18824,0.18328,0.17684,0.16974,0.16220039129257202,0.15633949637413025,0.15101,0.1442,0.13808,0.13279,0.12762,0.12277,0.11766
13-01-2026 11:00,25784.9,0.11114,0.11637,0.1004,0.10533,0.10417,0.10166095197200775,0.10213348269462585,0.10121,0.10075,0.10117,0.10206,0.10378647595643997,0.10537,0.19581,0.18822160363197327,0.18426,0.17715,0.1695431023836136,0.16513,0.15832,0.15288,0.14577,0.13983,0.13496,0.12932,0.12347337603569031,0.11948
13-01-2026 11:05,25771.65,0.13216,0.11938,0.12029,0.11747,0.11378,0.11176,0.10708960890769958,0.10724,0.10527,0.10501,0.10534,0.10616,0.10809,0.19504,0.18875,0.183,0.17482724785804749,0.16977,0.16355,0.15506,0.15072,0.14357,0.1381,0.13143548369407654,0.12739,0.12263,0.11831890046596527
13-01-2026 11:10,25787.85,0.11856,0.10777,0.11044,0.11006,0.10668,0.10586,0.10409,0.10193149745464325,0.10135,0.1017,0.10224,0.10401700437068939,0.10541,0.19507,0.18805862963199615,0.18371,0.178,0.17081,0.1648,0.15819,0.15219,0.14495,0.13945,0.13446956872940063,0.13019989430904388,0.11950384825468063,0.11505354940891266
13-01-2026 11:15,25787.55,0.11739426851272583,0.11443156749010086,0.11131,0.10958,0.10777,0.10559,0.10327,0.10223,0.10092,0.10121,0.10247,0.1027,0.10501,0.19481,0.18867,0.1835,0.17724,0.17046,0.16354,0.15748,0.14963269233703613,0.14437,0.13874,0.13399,0.12815,0.12386,0.11897364258766174
13-01-2026 11:20,25784.1,0.12704,0.11694,0.11314,0.10838,0.10646,0.10523,0.10245,0.10227,0.10017447173595428,0.10077,0.10144,0.10261,0.10482,0.19456,0.18866,0.18282,0.1764,0.16948,0.16327,0.15648,0.15139,0.14396,0.13843,0.13358,0.12641160190105438,0.12338,0.11825
13-01-2026 11:25,25786.2,0.12557,0.12715,0.11235,0.11523,0.10895854234695435,0.10887,0.10572,0.10391,0.10212,0.1013738289475441,0.10209,0.10378070175647736,0.1054,0.19449,0.18884,0.18021002411842346,0.17621,0.16914,0.1625,0.15639,0.14871953427791595,0.14336,0.13753,0.13118188083171844,0.12729,0.12252,0.11716
13-01-2026 11:30,25793.55,0.12837,0.12356,0.11864,0.11430532485246658,0.11179,0.11038,0.10508766025304794,0.10420621186494827,0.1031,0.10283,0.10315,0.10381,0.10564,0.19482,0.18945,0.18277,0.17604,0.16887,0.16281,0.15675,0.15086,0.14333,0.13761,0.13242,0.12697,0.12213,0.11758309602737427
13-01-2026 11:35,25814.5,0.11175,0.11234855651855469,0.10854,0.10642,0.10504,0.10288,0.10123,0.09991,0.09904,0.0994,0.10029303282499313,0.10101,0.10327400267124176,0.19293195009231567,0.18646802008152008,0.18425,0.175800621509552,0.17099,0.1641,0.15813,0.15207,0.145,0.13937,0.13446,0.1270057111978531,0.12442,0.11932
13-01-2026 11:40,25811.5,0.09832,0.10494636744260788,0.10163070261478424,0.0976,0.09793,0.09766,0.09684,0.0965,0.09663,0.09748,0.09813,0.09936,0.10197,0.1932213455438614,0.18823,0.18403,0.17714,0.17076,0.16403,0.15819,0.15001951158046722,0.14487,0.13994,0.13509,0.1275792121887207,0.12525,0.12026
13-01-2026 11:45,25782.05,0.12434,0.11605,0.11314257979393005,0.10915,0.10828,0.10657,0.10270527005195618,0.10265,0.10097,0.09977363795042038,0.10143456608057022,0.10351711511611938,0.10543,0.19155846536159515,0.18644,0.18126,0.17477,0.16779,0.16189,0.15566,0.14976,0.14269,0.1372,0.13206,0.12708,0.1215677261352539,0.11725
13-01-2026 11:50,25785.0,0.0963,0.09354,0.09555,0.09782,0.09939,0.09804,0.09687,0.09688,0.09746,0.09731142222881317,0.09943290799856186,0.10052,0.103,0.19372,0.18669,0.17922431230545044,0.17483,0.1686,0.16113001108169556,0.15652,0.15081,0.14368,0.13831,0.13315,0.12814,0.124,0.11870284378528595
13-01-2026 11:55,25762.65,0.13302,0.1138,0.11299510300159454,0.106657475233078,0.10494,0.10345,0.10155,0.1008,0.10053,0.10112,0.10179,0.10305,0.10553,0.19174,0.18471,0.17974,0.17282,0.1664,0.15976615250110626,0.15503,0.14909,0.142,0.13661,0.13126635551452637,0.12661,0.1214175820350647,0.11746
13-01-2026 12:00,25747.9,0.11514,0.11089,0.10672,0.10734,0.10493,0.10426,0.10283,0.10020920634269714,0.10157,0.10203,0.10267,0.10395,0.10659,0.19166,0.18595,0.179,0.17203,0.16573,0.15969,0.15404,0.14668110013008118,0.14122,0.13581,0.13089,0.12575,0.12101045995950699,0.11652
13-01-2026 12:05,25735.35,0.11577,0.11231054365634918,0.10927,0.10984,0.1081,0.10654,0.10259950906038284,0.10347,0.10292,0.10355,0.10403,0.10514,0.10793,0.18946489691734314,0.18497,0.17843,0.17102,0.1647,0.1588,0.15296,0.14700326323509216,0.14019,0.1337883621454239,0.12941,0.12453,0.12005282938480377,0.11497
13-01-2026 12:10,25733.45,0.10903088748455048,0.10744,0.10023,0.10128334164619446,0.100919708609581,0.09977,0.09999,0.09968,0.1002,0.10123,0.10217,0.10362,0.10667,0.19005,0.18343,0.17914,0.17089,0.16596,0.15959,0.15405,0.14677031338214874,0.1421,0.13608,0.13199,0.12692,0.12182167172431946,0.11837
13-01-2026 12:15,25722.55,0.11631,0.11446866393089294,0.11484,0.11267,0.11004,0.10822,0.10380323231220245,0.10475,0.10391,0.10394,0.10484,0.10608,0.10688641667366028,0.18896,0.18259,0.17786,0.17174,0.16352249681949615,0.1579667180776596,0.1527,0.14666,0.14003,0.13392,0.12907,0.12386,0.11959,0.11474
13-01-2026 12:20,25724.7,0.10816,0.10535,0.10462,0.10356,0.10227,0.10126511752605438,0.1016,0.10069,0.10095,0.10163,0.10244,0.10438,0.10734,0.18941,0.1823,0.17826,0.16952228546142578,0.16474,0.15918,0.15358,0.14819,0.14142,0.13464118540287018,0.13122,0.12589,0.12206,0.11672502756118774
13-01-2026 12:25,25714.0,0.11595,0.12216,0.11939,0.11684,0.11278,0.1089215949177742,0.10864,0.10709,0.10555,0.10563,0.1062,0.10724,0.10997,0.18665148317813873,0.18147,0.17615,0.17069,0.16235662996768951,0.15804168581962585,0.15143,0.14384032785892487,0.1385,0.13274,0.12767,0.12243,0.11784,0.11295
13-01-2026 12:30,25723.0,0.11512,0.11016,0.10486,0.10314,0.10241,0.10152,0.10044,0.1004,0.10069,0.1015,0.10234,0.10497118532657623,0.10756,0.18932,0.18282602727413177,0.1760968267917633,0.16873478889465332,0.16464,0.15876,0.15147602558135986,0.14783,0.14097,0.13498905301094055,0.13052,0.12392619252204895,0.12144,0.11704
